"","pert_iname","mean","n","median","sd","sRGES"
"5008","BRD-K52628302",0.027955860979676,2,0.027955860979676,0.00375331367557024,0.027955860979676
"9988","isoreserpine",0.0279604311765128,3,0.0280980854591574,0.00179477634776105,0.0279604311765128
"488","BRD-A39121618",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"6792","BRD-K73951926",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"9045","bufexamac",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"9610","etofylline",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"9644","fendiline",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"9860","hexylcaine",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"10443","moroxydine",0.0279627892174973,2,0.0279627892174973,0.000191337779893765,0.0279627892174973
"4080","BRD-K41670583",0.0279655141468065,2,0.0279655141468065,0.00485111946267106,0.0279655141468065
"11694","tipifarnib-P2",0.0279659217948894,26,0.0279574247129414,0.0050486482637877,0.0279659217948894
"8267","BRD-K91663486",0.0279724936511978,8,0.0279627892174973,0.00186415030052132,0.0279724936511978
"785","BRD-K01427177",0.0279761055978709,2,0.0279761055978709,0.00382418434538274,0.0279761055978709
"8277","BRD-K91745259",0.0279782286326081,4,0.0243914974233848,0.00933814977474555,0.0279782286326081
"7843","BRD-K86522396",0.0279793623231555,3,0.0243416306875743,0.00727075181449134,0.0279793623231555
"10911","PSH-028",0.0279794310708403,6,0.0274505658790541,0.0029724340858551,0.0279794310708403
"9094","carbamazepine",0.027980174002015,23,0.029279917508769,0.012169790198464,0.027980174002015
"1938","BRD-K16051505",0.0279825300315933,3,0.0280980854591574,0.00372354551373167,0.0279825300315933
"10430","mocimycin",0.0279841434388628,4,0.0288902511649998,0.00265053408869581,0.0279841434388628
"1983","BRD-K16535949",0.0279875232383129,5,0.0257430971607221,0.00456073849034258,0.0279875232383129
"639","BRD-A95489119",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"824","BRD-K01787550",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1075","BRD-K05130619",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1107","BRD-K05498469",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1550","BRD-K11068374",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1564","BRD-K11296387",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1730","BRD-K13591554",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1889","BRD-K15420741",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1937","BRD-K16050964",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2206","BRD-K19340473",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2223","BRD-K19471718",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2338","BRD-K20501513",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2383","BRD-K21152785",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2404","BRD-K21421563",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2569","BRD-K23620459",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2677","BRD-K24750847",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2717","BRD-K25161864",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2931","BRD-K27927067",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"2938","BRD-K28027757",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"3273","BRD-K31883841",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"3442","BRD-K33961669",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"3647","BRD-K36671795",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"3940","BRD-K40087764",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4083","BRD-K41726296",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4117","BRD-K42241928",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4290","BRD-K44229115",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4295","BRD-K44302407",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4556","BRD-K47123716",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4597","BRD-K47612243",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4623","BRD-K47926873",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4705","BRD-K48918933",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"4904","BRD-K51413232",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5077","BRD-K53467073",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5259","BRD-K55640612",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5564","BRD-K59683187",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5628","BRD-K60474343",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5778","BRD-K62222886",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"5833","BRD-K62853937",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"6256","BRD-K67798781",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"6377","BRD-K69429207",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"6904","BRD-K75111717",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"6928","BRD-K75403700",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"6952","BRD-K75707803",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"7641","BRD-K83940002",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"7827","BRD-K86250672",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"7848","BRD-K86569253",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"8008","BRD-K88306141",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"8234","BRD-K91188527",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"8481","BRD-K94177318",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"8790","BRD-K97951470",0.0279910398543793,1,0.0279910398543793,NA,0.0279910398543793
"1056","BRD-K04779531",0.0279917790117856,9,0.0280980854591574,0.0026834630590381,0.0279917790117856
"10714","PD-98059",0.0279919626904255,32,0.0311960818708601,0.0184789136716713,0.0279919626904255
"5688","BRD-K61102260",0.0279993308856341,5,0.0280980854591574,0.00190540584602584,0.0279993308856341
"391","BRD-A02241946",0.0279998558330694,3,0.0268030462989508,0.00298334440942575,0.0279998558330694
"10798","pipamperone",0.0280046123081839,4,0.0278279178730124,0.003031724013327,0.0280046123081839
"7197","BRD-K78559095",0.0280048036073531,3,0.027857173558347,0.0038781747964437,0.0280048036073531
"777","BRD-K01312966",0.0280071953655915,2,0.0280071953655915,0.0026960626269961,0.0280071953655915
"3181","BRD-K30883461",0.0280071953655915,2,0.0280071953655915,0.0026960626269961,0.0280071953655915
"4788","BRD-K50079182",0.0280071953655915,2,0.0280071953655915,0.00359090124282777,0.0280071953655915
"1999","BRD-K16752617",0.0280081462347653,4,0.0285681892100565,0.00328780459102481,0.0280081462347653
"1407","BRD-K09054764",0.028010474370946,3,0.0292825252882993,0.00304542428076269,0.028010474370946
"6889","BRD-K74965436",0.0280107067814521,4,0.0279053945147902,0.00363014652029492,0.0280107067814521
"10198","leflunomide",0.0280115821946579,4,0.02801875970614,0.000421918321431457,0.0280115821946579
"11697","tivozanib",0.0280136366420257,55,0.0283861327465277,0.00942171373057624,0.0280136366420257
"9348","DCEBIO",0.0280149553239388,2,0.0280149553239388,0.00539155271282937,0.0280149553239388
"9591","ethambutol",0.0280149553239388,2,0.0280149553239388,0.00539155271282937,0.0280149553239388
"10694","pargyline",0.0280149553239388,2,0.0280149553239388,0.00539155271282937,0.0280149553239388
"5676","BRD-K60996261",0.0280168575150394,4,0.02801875970614,0.00311673018042858,0.0280168575150394
"8264","BRD-K91633589",0.0280175470946504,1,0.0280175470946504,NA,0.0280175470946504
"4914","BRD-K51557114",0.0280185692085771,3,0.0289052460086725,0.00224273937676126,0.0280185692085771
"201","artemisinin",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"891","BRD-K02575886",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"3794","BRD-K38205437",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"4538","BRD-K46961308",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"4627","BRD-K47992037",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"9056","butamben",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"9446","dizocilpine",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"9985","isometheptene",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"11040","rolitetracycline",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"11661","theobromine",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"11974","YL-60",0.02801875970614,2,0.02801875970614,0.000270492004024851,0.02801875970614
"11702","TL-HRAS-61",0.0280188290155297,33,0.0289994367809542,0.0112769148781037,0.0280188290155297
"1209","BRD-K06765193",0.0280192985973562,14,0.0284843386468381,0.0181726338954949,0.0280192985973562
"797","BRD-K01568615",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"1057","BRD-K04803823",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"2660","BRD-K24632043",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"4314","BRD-K44465671",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"5476","BRD-K58490891",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"6594","BRD-K71672626",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"6767","BRD-K73639776",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"7383","BRD-K80806019",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"7735","BRD-K85114251",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"8605","BRD-K95607309",0.0280204801795871,1,0.0280204801795871,NA,0.0280204801795871
"11046","roscovitine",0.0280255907569158,29,0.0284843386468381,0.0127069896049453,0.0280255907569158
"10524","NBI-27914",0.0280271553927089,2,0.0280271553927089,0.00272429036805095,0.0280271553927089
"3713","BRD-K37303684",0.0280272388695722,4,0.0252462703301151,0.00859795019399628,0.0280272388695722
"11253","SA-1944378",0.0280288218573282,6,0.0282912120529977,0.00261696537128585,0.0280288218573282
"601","BRD-A83402799",0.0280335999973949,2,0.0280335999973949,0.000249504662862651,0.0280335999973949
"4611","BRD-K47731572",0.0280335999973949,2,0.0280335999973949,0.000249504662862651,0.0280335999973949
"7013","BRD-K76318793",0.0280335999973949,2,0.0280335999973949,0.000249504662862651,0.0280335999973949
"1765","BRD-K14002526",0.0280338837422517,2,0.0280338837422517,0.00522163434563831,0.0280338837422517
"5377","BRD-K57073585",0.028034505791619,4,0.0277497575071468,0.00157708500390773,0.028034505791619
"9433","diphemanil",0.0280353247289544,4,0.0278279178730124,0.00131392977048801,0.0280353247289544
"2747","BRD-K25522720",0.0280414819038599,2,0.0280414819038599,0.00175141242858819,0.0280414819038599
"9504","eicosadienoic-acid",0.0280414819038599,2,0.0280414819038599,0.00175141242858819,0.0280414819038599
"269","barasertib",0.0280421794555092,31,0.0292359743156239,0.0175672512712915,0.0280421794555092
"11943","WZ-4-145",0.0280430002132231,39,0.0284843386468381,0.0102461130371148,0.0280430002132231
"302","benzohydroxamic-acid",0.0280432947348068,6,0.0281540559478,0.000849158506220085,0.0280432947348068
"6993","BRD-K76103428",0.0280433604234208,4,0.0261813738271215,0.0069500905202633,0.0280433604234208
"12008","ZK-93423",0.0280441034793541,11,0.0347283576377619,0.0238014729383107,0.0280441034793541
"11994","ZD-2079",0.0280443823847933,4,0.0283471825416404,0.00162665849278655,0.0280443823847933
"11756","trifluridine",0.0280452016238125,3,0.0280980854591574,0.000196673554783766,0.0280452016238125
"4595","BRD-K47586560",0.0280512528588085,3,0.02580074758505,0.00521292575244848,0.0280512528588085
"10179","l-erythro-MAPP",0.0280513022263844,2,0.0280513022263844,0.00318276489663677,0.0280513022263844
"10749","PHA-793887",0.028051553194328,47,0.0273443988812847,0.00343083588866683,0.028051553194328
"10899","PSH-003",0.0280558181527548,2,0.0280558181527548,0.0049788286126198,0.0280558181527548
"9746","GDC-0941",0.0280567339188482,50,0.0284843386468381,0.00992495856673337,0.0280567339188482
"11649","tetramisole",0.028057063711709,3,0.0296824168708422,0.00305298678687238,0.028057063711709
"10692","parbendazole",0.0280615896143049,33,0.0276021364887991,0.00405971939833554,0.0280615896143049
"12014","ZM-39923",0.0280627288480901,3,0.0271714970991867,0.00187183419035776,0.0280627288480901
"370","BMS-536924",0.0280628489172334,66,0.0283465720443316,0.00828019664625215,0.0280628489172334
"8832","BRD-K98404142",0.0280628595516627,18,0.0279039983544427,0.00279348191554667,0.0280628595516627
"11537","STAT3-inhibitor-VI",0.0280642936532562,14,0.0278558501585855,0.00490928329646824,0.0280642936532562
"3571","BRD-K35832492",0.0280673269139223,13,0.0280980854591574,0.00328403728042687,0.0280673269139223
"915","BRD-K02952507",0.028070077150799,7,0.029279917508769,0.00455267927676671,0.028070077150799
"7618","BRD-K83694683",0.0280734762767532,10,0.0350601647850849,0.0246129223554897,0.0280734762767532
"9903","I-070754",0.0280786186318561,2,0.0280786186318561,0.00548158622631151,0.0280786186318561
"7334","BRD-K80195617",0.0280833567043151,2,0.0280833567043151,0.00357300749264117,0.0280833567043151
"9666","FL-HDAC-025",0.0280839859923329,7,0.0280980854591574,0.00202311536033822,0.0280839859923329
"251","AZD-1480",0.028084236269475,13,0.0261285117807107,0.00462997960950753,0.028084236269475
"3670","BRD-K36928794",0.0280870204685876,4,0.0283053387857844,0.00289580303514283,0.0280870204685876
"738","BRD-K00863322",0.0280895780946307,5,0.0278274929758373,0.00173966136107233,0.0280895780946307
"10270","LY-456236",0.0280931727626356,3,0.0280980854591574,0.0038881669024989,0.0280931727626356
"10878","propylpyrazole",0.0280934309778711,3,0.0280980854591574,0.00355585134352858,0.0280934309778711
"2634","BRD-K24217168",0.0280948638968817,3,0.0279910398543793,0.00331033166224399,0.0280948638968817
"271","BAS-09104376",0.0280961450251528,4,0.027634791279172,0.0026057708043422,0.0280961450251528
"789","BRD-K01477275",0.0280973955620951,3,0.0265910423245061,0.0035790476833417,0.0280973955620951
"156","anandamide",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"438","BRD-A18279961",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"523","BRD-A55565369",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"541","BRD-A62647958",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"569","BRD-A72837804",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"946","BRD-K03339442",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"1064","BRD-K04930762",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"1161","BRD-K06186994",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"1831","BRD-K14704318",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"2532","BRD-K23103632",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"2962","BRD-K28293491",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"3521","BRD-K35100517",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"3639","BRD-K36591038",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"4037","BRD-K41220170",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"4531","BRD-K46869836",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"4836","BRD-K50659736",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"5108","BRD-K53816294",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"5903","BRD-K63587518",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"6348","BRD-K69003436",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"6533","BRD-K71138616",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"7818","BRD-K86110682",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"8712","BRD-K96752129",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"8841","BRD-K98575502",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9134","cefmetazole",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9188","chlorothiazide",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9238","clobutinol",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9250","clopamide",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9254","clorsulon",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9257","cloxacillin",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"9726","furaltadone",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10057","khellin",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10208","levobunolol",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10362","methimazole",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10433","moexipril",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10578","NNC-63-0532",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10645","opipramol",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10658","oxandrolone",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10678","oxytetracycline",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10786","pifithrin",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"10905","PSH-022",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11114","SA-1456977",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11116","SA-1457169",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11158","SA-1459849",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11202","SA-1920453",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11371","salsolidine",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11621","temefos",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11624","tenatoprazole",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11663","thiamphenicol",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11733","tranexamic-acid",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"11834","UTMB-00530",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"12002","zidovudine",0.0280980854591574,1,0.0280980854591574,NA,0.0280980854591574
"8507","BRD-K94498396",0.028101312492466,3,0.0280980854591574,0.00258518555686902,0.028101312492466
"9281","CPCCOEt",0.0281016213524408,3,0.0280980854591574,0.000931897230993145,0.0281016213524408
"286","benactyzine",0.0281029094477884,4,0.0269075860935874,0.00479246051323633,0.0281029094477884
"11109","SA-1456576",0.0281029260091203,2,0.0281029260091203,0.00365600233947851,0.0281029260091203
"11678","THZ-2-98-01",0.028110415766454,46,0.0293946865447278,0.013737832859265,0.028110415766454
"3218","BRD-K31380618",0.0281116059168612,9,0.0278274929758373,0.00426020551608519,0.0281116059168612
"9463","donepezil",0.0281150559935769,4,0.0280044046831759,0.000954352552029988,0.0281150559935769
"3125","BRD-K30342454",0.028116019048114,2,0.028116019048114,0.00553447840222188,0.028116019048114
"4405","BRD-K45383235",0.028116019048114,2,0.028116019048114,0.00553447840222188,0.028116019048114
"4936","BRD-K51762600",0.028116019048114,2,0.028116019048114,0.00553447840222188,0.028116019048114
"6736","BRD-K73297432",0.0281185355790183,2,0.0281185355790183,0.00599675718583485,0.0281185355790183
"8348","BRD-K92593565",0.0281185355790183,2,0.0281185355790183,0.00801014407145615,0.0281185355790183
"3336","BRD-K32628102",0.0281188097042432,3,0.0252719989147433,0.0052349900738026,0.0281188097042432
"7917","BRD-K87252271",0.028120409351211,4,0.0283053387857844,0.00113103615388061,0.028120409351211
"1039","BRD-K04588345",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"1739","BRD-K13693445",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"2028","BRD-K17157530",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"2540","BRD-K23211153",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"2890","BRD-K27530838",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"3190","BRD-K30954716",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"3476","BRD-K34447376",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"4067","BRD-K41540007",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"4250","BRD-K43721143",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"4572","BRD-K47301880",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"4913","BRD-K51556457",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"6134","BRD-K66356233",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"6167","BRD-K66750772",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"6609","BRD-K71805031",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"6861","BRD-K74663820",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"6902","BRD-K75091523",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"7460","BRD-K81666293",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"7608","BRD-K83600073",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"8120","BRD-K89505656",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"8338","BRD-K92455082",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"8454","BRD-K93672499",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"8830","BRD-K98386238",0.0281220184033959,1,0.0281220184033959,NA,0.0281220184033959
"10691","parachlorophenol",0.028122421233385,3,0.0282100264364427,0.00387680922692181,0.028122421233385
"9340","dapsone",0.02812366114241,3,0.0278274929758373,0.00407726887767331,0.02812366114241
"11741","treprostinil",0.0281242280905475,3,0.0295808966928108,0.00312644665491919,0.0281242280905475
"6638","BRD-K72219469",0.0281264537978513,3,0.0273582934010572,0.0037326284438555,0.0281264537978513
"9079","calyculin",0.0281264800197929,12,0.0281540559478,0.00232220438490868,0.0281264800197929
"9332","daidzein",0.0281288434544177,4,0.0282427315848965,0.00332997047661641,0.0281288434544177
"7701","BRD-K84691165",0.0281303765740691,2,0.0281303765740691,0.00217694737275746,0.0281303765740691
"6599","BRD-K71714567",0.0281356822434237,3,0.026986922901882,0.00376470471776304,0.0281356822434237
"11830","urapidil",0.0281359674297258,4,0.0283471825416404,0.00305099020476924,0.0281359674297258
"217","astemizole",0.0281366390272776,3,0.0280980854591574,0.000330115649567262,0.0281366390272776
"9884","hycanthone",0.0281366390272776,3,0.0280980854591574,0.000330115649567262,0.0281366390272776
"10397","miconazole",0.0281366390272776,3,0.0280980854591574,0.000330115649567262,0.0281366390272776
"525","BRD-A56001686",0.0281416989220985,2,0.0281416989220985,0.00398360960580288,0.0281416989220985
"10439","montelukast",0.0281440519186254,4,0.0282100264364427,0.00213244393940153,0.0281440519186254
"5031","BRD-K52908798",0.0281467759181329,2,0.0281467759181329,0.00467978870040175,0.0281467759181329
"4144","BRD-K42543764",0.0281489434181442,4,0.0273057612520466,0.00396315011573414,0.0281489434181442
"2907","BRD-K27709404",0.0281532218202729,2,0.0281532218202729,0.0055870910671668,0.0281532218202729
"598","BRD-A82628254",0.0281540559478,2,0.0281540559478,7.91542241310868e-05,0.0281540559478
"9307","cyclopentolate",0.0281540559478,2,0.0281540559478,7.91542241310868e-05,0.0281540559478
"9879","HTS-11203SC",0.0281540559478,2,0.0281540559478,7.91542241310868e-05,0.0281540559478
"9200","chrysenequinone",0.0281549858795689,4,0.0281540559478,0.000272024489122093,0.0281549858795689
"9204","ciclopirox",0.0281549858795689,4,0.0281540559478,0.000272024489122093,0.0281549858795689
"64","adenosine-phosphate",0.0281559158113377,2,0.0281559158113377,0.000464460028157681,0.0281559158113377
"104","alprenolol",0.0281559158113377,2,0.0281559158113377,0.000464460028157681,0.0281559158113377
"9058","butenafine",0.0281559158113377,2,0.0281559158113377,0.000464460028157681,0.0281559158113377
"9990","isosorbide",0.0281559158113377,2,0.0281559158113377,0.000464460028157681,0.0281559158113377
"3031","BRD-K29144516",0.0281572171728359,1,0.0281572171728359,NA,0.0281572171728359
"7961","BRD-K87779281",0.0281572171728359,1,0.0281572171728359,NA,0.0281572171728359
"8007","BRD-K88290000",0.0281572171728359,1,0.0281572171728359,NA,0.0281572171728359
"10404","miglitol",0.0281572171728359,1,0.0281572171728359,NA,0.0281572171728359
"6482","BRD-K70646792",0.0281591956687081,2,0.0281591956687081,0.00380586213298016,0.0281591956687081
"4866","BRD-K51031805",0.028160416287763,3,0.0259346138810823,0.00511516241015456,0.028160416287763
"8","16,16-dimethylprostaglandin-e2",0.0281636725842383,26,0.0287123084576337,0.0133141303891202,0.0281636725842383
"2005","BRD-K16826857",0.0281711641491963,4,0.02801875970614,0.00105322081986657,0.0281711641491963
"9867","hispidin",0.0281714164315719,3,0.0284843386468381,0.00382202309807439,0.0281714164315719
"10311","meclofenamic-acid",0.0281714164315719,3,0.0284843386468381,0.00382202309807439,0.0281714164315719
"3298","BRD-K32162364",0.0281715660571256,2,0.0281715660571256,0.00696659222302502,0.0281715660571256
"3777","BRD-K37957530",0.0281715660571256,2,0.0281715660571256,0.00696659222302502,0.0281715660571256
"8434","BRD-K93445052",0.0281715660571256,2,0.0281715660571256,0.00696659222302502,0.0281715660571256
"7034","BRD-K76512739",0.0281735467850081,2,0.0281735467850081,0.00246080619353709,0.0281735467850081
"2564","BRD-K23582869",0.028180613021816,19,0.0271256423610468,0.00463328926035802,0.028180613021816
"616","BRD-A87455648",0.0281813067433555,2,0.0281813067433555,0.00515629627937035,0.0281813067433555
"731","BRD-K00816165",0.0281813067433555,2,0.0281813067433555,0.00515629627937035,0.0281813067433555
"9942","imiloxan",0.0281813067433555,2,0.0281813067433555,0.00515629627937035,0.0281813067433555
"1644","BRD-K12401458",0.0281820083257612,3,0.0282045127720986,0.00031418760261062,0.0281820083257612
"1931","BRD-K15987804",0.0281820635396674,1,0.0281820635396674,NA,0.0281820635396674
"2172","BRD-K18929270",0.0281820635396674,1,0.0281820635396674,NA,0.0281820635396674
"2893","BRD-K27559321",0.0281820635396674,1,0.0281820635396674,NA,0.0281820635396674
"7856","BRD-K86621086",0.0281820635396674,1,0.0281820635396674,NA,0.0281820635396674
"11505","ST-001903",0.0281824916658194,4,0.0279627892174973,0.00076821948342966,0.0281824916658194
"9521","EMF-sumo1-10",0.0281836218046393,2,0.0281836218046393,3.73417884058317e-05,0.0281836218046393
"290","benidipine",0.0281858912403359,3,0.0281572171728359,0.000373561580158751,0.0281858912403359
"10654","OSI-930",0.0281862340496277,9,0.0268744485769193,0.00399776237620459,0.0281862340496277
